        7, Small Supplemental Barrier Emitter I 
        7, Electronic Superiority Rigging 
        7, Militia Locus Grenade 
        7, Eifyr and Co. 'Rogue' High Speed Maneuvering HS-903 
        7, Ammunition Assembly Array 
        7, Amarr Control Tower Small 
        7, Medium Coaxial Remote Armor Repairer 
        7, Caldari Navy Midshipman Insignia II 
        7, Upgraded Kinetic Deflection Amplifier I 
        7, Cerberus 
        7, Caldari Navy Commodore Insignia I 
        7, FZ-3a Disruptive Spatial Destabilizer ECM 
        7, Energized Kinetic Membrane II 
        7, Focused Warp Disruption Script 
        7, Medium Capacitor Battery II 
        7, 125mm Light 'Scout' Autocannon I 
        7, Zainou 'Deadeye' Missile Bombardment MB-703 
        7, 'Spiegel' EM Plating I 
        7, Dual 150mm Carbide Railgun I 
        7, Basilisk 
        7, Warded Ladar Backup Cluster I 
        7, Medium Anti-EM Screen Reinforcer II 
        7, Limited Adaptive Nano Plating I 
        7, Large Group of Marines 
        6, Small Salvage Tackle I 
        6, Small Proton Smartbomb I 
        6, Ferox 
        6, Civilian Afterburner 
        6, Kinetic Deflection Field I 
        6, Typhoon 
        6, Small I-ax Remote Armor Repairer 
        6, Large Anti-EM Pump I 
        6, Small Murky Remote Capacitor Transmitter 
        6, 250mm 'Scout' Accelerator Cannon 
        6, Fixed Parallel Link-Capacitor I 
        6, Medium Ld-Acid Capacitor Battery I 
        6, Zazzmatazz's Bodyguard Insignia 
        6, Heavy 'Ghoul' Energy Siphon I 
        6, Dual Afocal Heavy Maser I 
        6, Upgraded Armor Kinetic Hardener I 
        6, Eifyr and Co. 'Rogue' Acceleration Control AC-603 
        6, 100mm Reinforced Steel Plates I 
        6, 200mm Reinforced Crystalline Carbonide Plates I 
        6, Tengu Defensive - Amplification Node 
        6, X-Large C5-L Emergency Shield Overload I 
        6, Passive Targeter II 
        6, Beta Reactor Control: Capacitor Flux I 
        6, Civilian Salvager 
        6, Limited Explosive Deflection Field I 
        6, Energized Thermic Membrane II 
        6, Small Converse Deflection Catalyzer 
        6, Compulsive Signal Distortion Amplifier I 
        6, Cruise Missile Specialization 
        6, Republic Fleet Midshipman Insignia II 
        6, Gas Command Center 
        6, X-Large Ancillary Shield Booster Blueprint 
        6, Medium Ancillary Armor Repairer Blueprint 
        6, Pithum C-Type Medium Remote Shield Booster 
        6, Synth Blue Pill Booster 
        6, Keres 
        6, Muon Coil Bolt Array I 
        6, Caldari Navy 250mm Railgun 
        6, Large Capacitor Battery II 
        6, Medium Energy Collision Accelerator I 
        6, Scordite Mining Crystal II 
        6, Zainou 'Gypsy' Electronics Upgrades EU-601 
        6, Zainou 'Snapshot' Heavy Assault Missiles AM-703 
        6, Powdered C-540 Graphite 
        6, Auto Targeting System II 
        6, Synth Crash Booster 
        6, Dread Guristas Crystal Tag 
        6, Occult Tuner Data Interface Blueprint 
        6, Tactical Information II 
        6, Combat Rifle 
        6, Caldari Navy Torpedo Launcher 
        6, Warp Disruption Field Generator I 
        6, Drifter Spur 
        6, Coreli C-Type 1MN Microwarpdrive 
        6, Small F-RX Prototype Capacitor Boost 
        6, 'Toxin' ICD-9 Submachine Gun 
        6, Pyroxeres Mining Crystal II 
        6, Caldari CU-1 Nexus Chip 
        6, Compulsive Ion Field ECM I 
        6, Small 'Arup' Remote Armor Repairer 
        6, Enhanced Light Damage Modifier 
        6, Capital Remote Shield Booster I 
        6, Capital Capacitor Control Circuit I 
        6, Dragonfly 
        6, Large Cargohold Optimization I 
        6, Electron Blaster Cannon II 
        6, 'Arbalest' Rapid Heavy Missile Launcher I 
        6, ML-3 Amphilotite Mining Probe 
        6, Gatling Modal Laser I 
        6, 800mm Heavy Prototype Automatic Cannon 
        6, Gas Cloud Harvester II 
        6, Blood Infrared S 
        6, Shadow Serpentis Heavy Ion Blaster 
        6, Federation Navy Heavy Ion Blaster 
        5, Cross-linked Bolt Array I 
        5, Medium Rocket Fuel Cache Partition I 
        5, Miasmos 
        5, Small Focused Afocal Maser I 
        5, Eifyr and Co. 'Rogue' Navigation NN-603 
        5, Interceptors 
        5, Megathron 
        5, Dual 150mm 'Scout' Accelerator Cannon 
        5, Raven 
        5, Cloaking 
        5, Esoteric Tuner Data Interface Blueprint 
        5, Small Ancillary Armor Repairer Blueprint 
        5, Dual Heavy Afocal Pulse Maser I 
        5, Republic Fleet Commander Insignia I 
        5, Limited Energized Adaptive Nano Membrane I 
        5, Dual Heavy Modal Pulse Laser I 
        5, Experimental Armor Explosive Hardener I 
        5, Limited Armor Kinetic Hardener I 
        5, Experimental Armor Thermic Hardener I 
        5, Large 'Accommodation' Vestment Reconstructer I 
        5, Micro 'Vigor' Core Augmentation 
        5, Poteque 'Prospector' Environmental Analysis EY-1005 
        5, Clone Soldier Trainer Tag 
        5, Contracting 
        5, Tengu Engineering - Augmented Capacitor Reservoir 
        5, Tengu Electronics - Dissolution Sequencer 
        5, Tengu Offensive - Accelerated Ejection Bay 
        5, High Speed Maneuvering 
        5, Curse 
        5, Medium Auxiliary Nano Pump II 
        5, ECCM Projector II 
        5, Large Processor Overclocking Unit I 
        5, Capacitor Flux Coil I 
        5, Plastic Wrap 
        5, Nanomechanical CPU Enhancer I 
        5, Wavelength Signal Enhancer I 
        5, Energized EM Membrane II 
        5, Amarr Control Tower 
        5, Small I-a Polarized Armor Regenerator 
        5, Small Ld-Acid Capacitor Battery I 
        5, F-aQ Phase Code Tracking Subroutines 
        5, Prototype Energized Explosive Membrane I 
        5, Supplemental Screen Generator I 
        5, Tengu Offensive - Covert Reconfiguration 
        5, Inherent Implants 'Squire' Energy Management EM-801 
        5, Archaeology 
        5, Salvaging 
        5, FZ-3 Subversive Spatial Destabilizer ECM 
        5, Basic Shield Extender 
        5, Eifyr and Co. 'Alchemist' Nanite Control NC-903 
        5, Zealot 
        5, Small Hyperspatial Velocity Optimizer II 
        5, Passive Targeter I 
        5, Militia Shield Extender 
        5, Militia Light Damage Modifier 
        5, Rail Rifle 
        5, Zainou 'Deadeye' Small Hybrid Turret SH-603 
        5, Medium I-a Polarized Armor Regenerator 
        5, Heavy Electrochemical Capacitor Booster I 
        5, 'Malkuth' Cruise Launcher I 
        5, Scattering ECCM Projector I 
        5, Zainou 'Deadeye' Target Navigation Prediction TN-901 
        5, Zainou 'Deadeye' Rapid Launch RL-1001 
        5, Legion 
        5, Silo 
        5, Light Armor Maintenance Bot II 
        5, Eifyr and Co. 'Gunslinger' Motion Prediction MR-701 
        5, Standard Exile Booster 
        5, Mercoxit Mining Crystal I 
        5, Large Shield Booster II 
        5, ECCM - Radar II 
        5, Capital Remote Capacitor Transmitter I 
        5, Compulsive Multispectral ECM I 
        5, Procurer 
        5, Militia Armor Plates Blueprint 
        5, Militia Locus Grenade Blueprint 
        5, Nugoeihuvi Rifles 
        5, Parts of Printing Machine 
        5, Small Core Defense Field Extender II 
        5, Small Ancillary Current Router II 
        5, Medium Core Defense Capacitor Safeguard I 
        5, Locus Grenade 
        5, Complex Light Damage Modifier 
        5, Medium Ohm Capacitor Reserve I 
        5, Halting Phase Inversion ECM I 
        5, Complex Armor Plates 
        5, Livestock 
        5, Zainou 'Deadeye' Missile Bombardment MB-701 
        5, Acolyte EV-300 
        5, Scythe Fleet Issue 
        5, Regulated Ion Phase Cannon I 
        5, Focused Modulated Pulse Energy Beam I 
        5, Incognito Data Interface Blueprint 
        5, Focused Modal Pulse Laser I 
        5, Marauder Spur 
        5, Quad Light Beam Laser I 
        5, Quad Light Beam Laser II 
        5, Imperial Navy Xray M 
        5, Infiltrator EV-600 
        5, Infiltrator TD-600 
        4, Light Missiles 
        4, Large Ancillary Armor Repairer 
        4, Eifyr and Co. 'Gunslinger' Large Projectile Turret LP-1003 
        4, Medium YF-12a Smartbomb 
        4, Monopulse Tracking Mechanism I 
        4, Explosive Deflection Amplifier II 
        4, X-Large Shield Booster II 
        4, XeCl Drilling Beam I 
        4, Large Ancillary Shield Booster Blueprint 
        4, Republic Fleet Private Insignia V 
        4, Upgraded Energized EM Membrane I 
        4, Republic Fleet Captain Insignia I 
        4, Experimental Armor EM Hardener I 
        4, Sansha Electrum Tag 
        4, Upgraded Armor EM Hardener I 
        4, Dual Heavy Modulated Pulse Energy Beam I 
        4, Heavy 'Knave' Energy Drain 
        4, Mega Modal Laser I 
        4, Fedo 
        4, 41F Veiled Targeting Unit 
        4, Medium Murky Remote Capacitor Transmitter 
        4, Medium Automated Structural Restoration 
        4, Mark I Generator Refitting: Capacitor Flux 
        4, Medium Nosferatu I 
        4, Men's 'Esquire' Coat (red/gold) 
        4, Medium Warhead Flare Catalyst I 
        4, Dual 180mm AutoCannon I 
        4, 'Integrated' Acolyte 
        4, Initiated Signal Distortion Amplifier I 
        4, Apocalypse 
        4, Large Ancillary Current Router I 
        4, Electronic Warfare Drone Interfacing 
        4, 'Rash' ECM Emission I 
        4, Zainou 'Gypsy' Long Range Targeting LT-803 
        4, Torpedoes 
        4, 'Benefactor' Ward Reconstructor 
        4, Stratios 
        4, Scout Drone Operation 
        4, 'Exile' Assault Rifle 
        4, Clearance Documents 
        4, Medium Energy Burst Aerator I 
        4, Small Signal Focusing Kit I 
        4, Medium I-b Polarized Structural Regenerator 
        4, Clone Soldier Recruiter Tag 
        4, Militia Armor Plates 
        4, Complex Kinetic Catalyzer 
        4, Medium Inefficient Hull Repair Unit 
        4, 125mm Light Gallium Machine Gun 
        4, Inherent Implants 'Lancer' Gunnery RF-901 
        4, Raven Navy Issue 
        4, Large Warhead Calefaction Catalyst I 
        4, Small Proton Smartbomb II 
        4, Medium Anti-Explosive Screen Reinforcer I 
        4, Medium Projectile Burst Aerator II 
        4, 50mm Reinforced Rolled Tungsten Plates I 
        4, Veldspar Mining Crystal I 
        4, Caracal Navy Issue 
        4, Zainou 'Snapshot' Heavy Missiles HM-703 
        4, Medium Nosferatu II 
        4, Gravimetric Positional ECCM Sensor System I 
        4, Phase Switching Remote Tracking Computer 
        4, Ice Harvester I 
        4, Zainou 'Gnome' Shield Emission Systems SE-803 
        4, Zainou 'Gnome' Shield Upgrades SU-603 
        4, Lava Command Center 
        4, Veldspar Mining Crystal II 
        4, 'Mendicant' Signal Booster I 
        4, Proteus 
        4, Proteus Offensive - Covert Reconfiguration 
        4, Shadow Serpentis Armor EM Hardener 
        4, Crane 
        4, Loki Offensive - Projectile Scoping Array 
        4, Loki Defensive - Adaptive Shielding 
        4, Type-D Power Core Modification: Reaction Control 
        4, Medium Brief Capacitor Overcharge I 
        4, Worm 
        4, Large Trimark Armor Pump II 
        4, Medium Anti-EM Pump I 
        4, 'Sever' Logistics M-I 
        4, Militia Armor Repairer Blueprint 
        4, Propel Dynamics Dogtag 
        4, Oneiros 
        4, Loki Engineering - Power Core Multiplier 
        4, 125mm Light Prototype Automatic Cannon 
        4, Quad Modal Light Laser I 
        4, Prototype ECCM Gravimetric Sensor Cluster 
        4, Eifyr and Co. 'Rogue' High Speed Maneuvering HS-901 
        4, Nanite Injector 
        4, Medium Projectile Metastasis Adjuster I 
        4, Small Railgun Battery 
        4, Incognito Symmetry 
        4, Corpii A-Type Explosive Plating 
        4, 220mm Medium Gallium Machine Gun 
        4, Imperial Navy Ultraviolet S 
        4, Type-D Altered SS Inertial Stabilizers 
        4, Talwar Blueprint 
        4, Regulated Neutron Phase Cannon I 
        4, Small Auxiliary Thrusters II 
        4, 650mm Medium Gallium Cannon 
        4, True Sansha Tachyon Beam Laser 
        3, Citadel Torpedo Launcher I 
        3, Caldari Navy EM Ward Field 
        3, Capital Shield Booster I 
        3, Talon Beta 
        3, Shadow Serpentis Energized Adaptive Nano Membrane 
        3, Dark Blood Armor Explosive Hardener 
        3, Protected Multi-Frequency Backup Cluster I 
        3, Zainou 'Deadeye' Large Hybrid Turret LH-1003 
        3, 50mm Reinforced Crystalline Carbonide Plates I 
        3, Medium Autocannon Specialization 
        3, Signal Suppression 
        3, Imperial Navy Heat Sink 
        3, Eris 
        3, Local Power Plant Manager: Diagnostic System I 
        3, Type-D Power Core Modification: Diagnostic System 
        3, Thermic Dissipation Field I 
        3, X-Large Neutron Saturation Injector I 
        3, Shield Rigging 
        3, Large F-4a Ld-Sulfate Capacitor Charge Unit 
        3, Type-D Power Core Modification: Shield Power Relay 
        3, Skirmish Warfare Mindlink 
        3, Gallente Cruiser 
        3, Antimatter Charge S Blueprint 
        3, Small I-b Polarized Structural Regenerator 
        3, Dual Modulated Heavy Energy Beam I 
        3, Limited Armor Explosive Hardener I 
        3, Limited Energized Armor Layering Membrane I 
        3, Dual Modal Heavy Laser I 
        3, 800mm Reinforced Crystalline Carbonide Plates I 
        3, Medium 'Ghoul' Energy Siphon I 
        3, Heavy 'Gremlin' Power Core Disruptor I 
        3, Upgraded Energized Explosive Membrane I 
        3, Tachyon Modal Laser I 
        3, Dual Anode Heavy Particle Stream I 
        3, Limited Armor Thermic Hardener I 
        3, Experimental Energized Kinetic Membrane I 
        3, Tachyon Afocal Maser I 
        3, Experimental Energized Thermic Membrane I 
        3, 100mm Reinforced Crystalline Carbonide Plates I 
        3, Upgraded Energized Kinetic Membrane I 
        3, Drake Navy Issue 
        3, Languid Phase Inversion ECM I 
        3, Large Neutron Saturation Injector I 
        3, Inherent Implants 'Noble' Repair Proficiency RP-903 
        3, Inherent Implants 'Noble' Remote Armor Repair Systems RA-703 
        3, Medium Partial E95b Remote Capacitor Transmitter 
        3, Shielded Radar Backup Cluster I 
        3, Maelstrom 
        3, Mark I Modified SS Reinforced Bulkheads 
        3, Spot Pulsing ECCM I 
        3, Armor Rigging 
        3, Large Core Defense Field Purger I 
        3, 1200mm Artillery Cannon I 
        3, Local Power Plant Manager: Reaction Shield Flux I 
        3, Amarr Battlecruiser 
        3, Gallente Destroyer 
        3, Ship Scanner I 
        3, Ultraviolet L 
        3, Dread Guristas Copper Tag 
        3, Large Remote Repair Augmentor I 
        3, Inherent Implants 'Highwall' Mining MX-1003 
        3, Dark Blood Armor Thermic Hardener 
        3, Tengu Engineering - Capacitor Regeneration Matrix 
        3, Tengu Electronics - Emergent Locus Analyzer 
        3, Quafe 
        3, Hoarder 
        3, Barren Command Center 
        3, Small Remote Hull Repairer I 
        3, Medium Core Defense Operational Solidifier I 
        3, Inherent Implants 'Squire' Energy Grid Upgrades EU-701 
        3, Republic Fleet Target Painter 
        3, Tengu Propulsion - Interdiction Nullifier 
        3, Large Remote Capacitor Transmitter II 
        3, Propulsion Jamming 
        3, Mining Frigate 
        3, Small Coaxial Remote Armor Repairer 
        3, Dual Modal Pulse Laser I 
        3, Survey 
        3, Basic Shield Recharger 
        3, A-45 Quantum Active Scanner 
        3, Synth Blue Pill Booster Reaction 
        3, Freedom of Operation License 
        3, Civilian Thermic Dissipation Field 
        3, Coreli C-Type Explosive Plating 
        3, Protected RADAR Backup Cluster I 
        3, Retail 
        3, Large Anti-Thermic Pump I 
        3, Small Drone Durability Enhancer I 
        3, Datacore - Basic Civilian Tech 
        3, Esoteric Data Interface 
        3, Multifrequency XL 
        3, Standard XL 
        3, Infrared XL 
        3, Small Anti-EM Screen Reinforcer II 
        3, Limited Kinetic Deflection Field I 
        3, Small Dynamic Fuel Valve I 
        3, Enhanced Cardiac Regulator 
        3, Drop Uplink 
        3, Flux Grenade 
        3, Militia Armor Repairer 
        3, Eifyr and Co. 'Rogue' Fuel Conservation FC-803 
        3, Rorqual 
        3, Siege Warfare Link - Active Shielding II 
        3, Armored Warfare Link - Passive Defense II 
        3, Command Processor I 
        3, Siege Warfare Link - Shield Harmonizing II 
        3, Hurricane Fleet Issue 
        3, Small Algid Hybrid Administrations Unit I 
        3, Alumel Magnetometric ECCM Sensor Array I 
        3, 'Shade' White Noise ECM 
        3, 'Penumbra' White Noise ECM 
        3, Siege Warfare Mindlink 
        3, Skirmish Warfare Link - Rapid Deployment II 
        3, Skirmish Warfare Link - Interdiction Maneuvers II 
        3, Epithal 
        3, Inherent Implants 'Squire' Energy Management EM-802 
        3, Incognito Process 
        3, Esoteric Attainment 
        3, R-9 Drop Uplink 
        3, 'Pandemonium' Ballistic Enhancement 
        3, Caldari Navy Large Shield Extender 
        3, Medium Tapered Capacitor Infusion I 
        3, Ice Harvester Upgrade I 
        3, Dark Blood Armor Kinetic Hardener 
        3, Medium Sentry Damage Augmentor I 
        3, Shadow Serpentis Armor Thermic Hardener 
        3, Cryptic Symmetry 
        3, Zainou 'Deadeye' Guided Missile Precision GP-801 
        3, Legion Offensive - Covert Reconfiguration 
        3, Legion Defensive - Augmented Plating 
        3, Legion Offensive - Liquid Crystal Magnifiers 
        3, Legion Propulsion - Interdiction Nullifier 
        3, 350mm Prototype Gauss Gun 
        3, Shielded Magnetometric Backup Cluster I 
        3, Legion Engineering - Capacitor Regeneration Matrix 
        3, Imperial Navy Infrared S 
        3, Photon Scattering Array 
        3, Medium Asymmetric Remote Shield Booster 
        3, Medium Asymmetric Remote Capacitor Transmitter 
        3, Small Ancillary Shield Booster Blueprint 
        3, Standard Crash Booster 
        3, Proteus Defensive - Augmented Plating 
        3, Proteus Electronics - Friction Extension Processor 
        3, Proteus Engineering - Augmented Capacitor Reservoir 
        3, Shadow Serpentis Stasis Webifier 
        3, Proteus Propulsion - Interdiction Nullifier 
        3, Caldari Control Tower Small 
        3, Small Tapered Capacitor Infusion I 
        3, Small EMP Smartbomb I 
        3, Eifyr and Co. 'Gunslinger' Surgical Strike SS-901 
        3, Rapid Light Missile Launcher I Blueprint 
        3, Medium Capacitor Control Circuit I Blueprint 
        3, Civilian Small Remote Shield Booster 
        3, Infrastructure Hub 
        3, Medium Remote Shield Booster II 
        3, Civilian Warp Disruptor 
        3, Capital Trimark Armor Pump I 
        3, Capital Remote Armor Repairer I 
        3, ECM Burst II 
        3, Sentinel 
        3, Republic Fleet 10MN Afterburner 
        3, Coreli A-Type Thermic Plating 
        3, Militia Nanite Injector Blueprint 
        3, Militia Repair Tool Blueprint 
        3, 'Templar' Drop Uplink 
        3, Guristas Outlaw Dogtag 
        3, Medium Pulse Laser Specialization 
        3, Phased Muon ECCM Caster I 
        3, Elite Drone AI 
        3, Medium Energy Locus Coordinator I 
        3, Upgraded 'Malkuth' Heavy Assault Missile Launcher I 
        3, Customs Office Gantry 
        3, True Sansha Heat Sink 
        3, True Sanshas Ultraviolet M 
        3, Zainou 'Gnome' Shield Operation SP-903 
        3, Caldari Cruiser 
        3, Guided Missile Precision 
        3, Dark Blood Explosive Plating 
        3, Micro B88 Core Augmentation 
        3, Zainou 'Snapshot' Rockets RD-903 
        3, Medium Warhead Rigor Catalyst I 
        3, Republic Fleet 100MN Afterburner 
        3, Upgraded Explosive Deflection Amplifier I 
        3, M1 Locus Grenade 
        3, Improved Mindflood Booster 
        3, Assault C/1-Series 
        3, Coreli A-Type 1MN Microwarpdrive 
        3, Compact Nanohive 
        3, Eifyr and Co. 'Gunslinger' Small Projectile Turret SP-601 
        3, Hyperion 
        3, Abaddon 
        3, Medium Projectile Ambit Extension II 
        3, Loki Propulsion - Fuel Catalyst 
        3, Warded Magnetometric Backup Cluster I 
        3, Dread Guristas EM Ward Amplifier 
        3, Large Armor Repairer I 
        3, Auto-Gain Control Tracking Enhancer I 
        3, Negotiation 
        3, Eifyr and Co. 'Rogue' Navigation NN-605 
        3, Eifyr and Co. 'Rogue' Evasive Maneuvering EM-705 
        3, Small Neutron Saturation Injector I 
        3, Corpii A-Type Kinetic Plating 
        3, Coreli C-Type Small Armor Repairer 
        3, Barton Reactor Capacitor Recharger I 
        3, Small Drone Scope Chip I 
        3, Refugees 
        3, Medium Energy Metastasis Adjuster I 
        3, 'Skadi' Coolant System I 
        2, Pithum C-Type EM Ward Amplifier 
        2, Talon Gamma 
        2, Talon Delta 
        2, Talon Alpha 
        2, True Sansha Armor Kinetic Hardener 
        2, Mobile Large Warp Disruptor II 
        2, Mobile Large Warp Disruptor I 
        2, Inherent Implants 'Noble' Mechanic MC-803 
        2, Turret Destabilization 
        2, Assault Frigates 
        2, Dread Guristas Rapid Heavy Missile Launcher 
        2, Omni Positional ECCM Sensor System I 
        2, Scanner Data III 
        2, Medium Standard Container 
        2, Large Inefficient Armor Repair Unit 
        2, Rock-Scanning Sensor Array I 
        2, Large I-a Polarized Armor Regenerator 
        2, 250mm Carbide Railgun I 
        2, Large Anti-Explosive Screen Reinforcer I 
        2, Esoteric Ship Data Interface Blueprint 
        2, Upgraded EM Plating I 
        2, Guristas Gold Tag 
        2, Experimental Energized EM Membrane I 
        2, Blood Palladium Tag 
        2, 'Scarab' Layered Plating I 
        2, Experimental Armor Kinetic Hardener I 
        2, Sansha Palladium Tag 
        2, Blood Crystal Tag 
        2, Sansha Crystal Tag 
        2, Limited Layered Plating I 
        2, Limited Explosive Plating I 
        2, Heavy Modal Laser I 
        2, Limited Energized Kinetic Membrane I 
        2, Prototype Energized EM Membrane I 
        2, Caldari AZ-1 Nexus Chip 
        2, Prototype Energized Armor Layering Membrane I 
        2, E500 Prototype Energy Vampire 
        2, Fenrir 
        2, Zainou 'Gnome' Weapon Upgrades WU-1001 
        2, Warded Radar Backup Cluster I 
        2, Inherent Implants 'Noble' Repair Systems RS-603 
        2, Grail Beta 
        2, Limited EM Plating I 
        2, Medium Capacitor Battery I 
        2, Large Converse Deflection Catalyzer 
        2, Mining Foreman Mindlink 
        2, Proof of Discovery: Gas Passkey 
        2, Large Autocannon Specialization 
        2, Poteque 'Prospector' Astrometric Pinpointing AP-606 
        2, Poteque 'Prospector' Astrometric Rangefinding AR-806 
        2, Drone Interfacing 
        2, Medium Emission Scope Sharpener I 
        2, Medium Memetic Algorithm Bank I 
        2, Drone Durability 
        2, Drone Navigation 
        2, Thermodynamics 
        2, Amarr Battleship 
        2, Centii C-Type Small Remote Armor Repairer 
        2, Deimos 
        2, Frequency Modulation 
        2, Jump Drive Calibration 
        2, Gistii A-Type 1MN Afterburner 
        2, Caldari Battlecruiser 
        2, Drones Rigging 
        2, Tribal Sponsorship 
        2, 'Integrated' Hobgoblin 
        2, Gist B-Type EM Ward Field 
        2, 'Copasetic' Particle Field Acceleration 
        2, Men's 'Red Star' T-shirt 
        2, Women's 'Red Star' T-shirt 
        2, Sigil 
        2, Type-D Power Core Modification: Capacitor Flux 
        2, Medium Converse Deflection Catalyzer 
        2, Medium Clarity Ward Booster I 
        2, Shielded Gravimetric Backup Cluster I 
        2, Long Distance Jamming 
        2, Quafe Ultra 
        2, Advanced Weapon Upgrades 
        2, Armor EM Hardener I 
        2, Small Remote Repair Augmentor I 
        2, Small F-4a Ld-Sulfate Capacitor Charge Unit 
        2, Large Automated Carapace Restoration 
        2, Beta Reactor Control: Shield Flux I 
        2, Core C-Type 100MN Afterburner 
        2, Medium Low Friction Nozzle Joints II 
        2, Medium Hyperspatial Velocity Optimizer II 
        2, Small Targeting System Subcontroller II 
        2, Minmatar Destroyer 
        2, Flycatcher 
        2, Large Egress Port Maximizer I 
        2, Material Efficiency 
        2, Hull Upgrades 
        2, Small Automated Structural Restoration 
        2, Mass Production 
        2, Remote Armor Repair Systems 
        2, Tormentor Blueprint 
        2, Token of Submission 
        2, Small Asymmetric Remote Shield Booster 
        2, Small Energy Turret 
        2, Infrared S Blueprint 
        2, Amarr Cruiser 
        2, Enhanced Armor Repairer 
        2, Small Powergrid Subroutine Maximizer I 
        2, Scourge Rocket Blueprint 
        2, Medium F-RX Prototype Capacitor Boost 
        2, Large Anti-Explosive Pump I 
        2, Gila 
        2, Eifyr and Co. 'Gunslinger' Medium Projectile Turret MP-803 
        2, Gistum C-Type 10MN Microwarpdrive 
        2, Proof of Discovery: Anomalies 
        2, Federation Navy Energized Adaptive Nano Membrane 
        2, Xray XL 
        2, Cu Vapor Particle Bore Stream I 
        2, Micro B66 Core Augmentation 
        2, Eifyr and Co. 'Rogue' Warp Drive Speed WS-610 
        2, Assault G/1-Series 
        2, Militia Drop Uplink 
        2, Scout gk.0 
        2, Zainou 'Gypsy' Propulsion Jamming PJ-803 
        2, Large Sentry Damage Augmentor I 
        2, Armored Warfare Link - Rapid Repair II 
        2, Siege Warfare Link - Shield Harmonizing I 
        2, Limited Ion Blaster I 
        2, Domination Adaptive Invulnerability Field 
        2, Large Anti-Kinetic Screen Reinforcer I 
        2, 'Integrated' Ogre 
        2, Shadow Serpentis Warp Disruptor 
        2, Secure Gravimetric Backup Cluster I 
        2, Surrogate LADAR Reserve Array I 
        2, Logistics M/1-Series 
        2, Basic Reactive Plates 
        2, True Sansha Power Diagnostic System 
        2, Dread Guristas Kinetic Deflection Field 
        2, 1st Tier Overseer's Personal Effects 
        2, 3rd Tier Overseer's Personal Effects 
        2, Armored Warfare Link - Damage Control II 
        2, Large Anti-Kinetic Pump I 
        2, Corpum C-Type Medium Armor Repairer 
        2, Legion Electronics - Dissolution Sequencer 
        2, Medium Egress Port Maximizer I 
        2, Legion Propulsion - Chassis Optimization 
        2, Ballistic Deflection Array 
        2, Explosion Dampening Array 
        2, Large Pulse Laser Specialization 
        2, 400mm Reinforced Steel Plates I 
        2, Alfven Surface Remote Tracking Computer 
        2, Moon Harvesting Array 
        2, Small Emission Scope Sharpener II 
        2, Gate Key 
        2, Shadow Serpentis Warp Scrambler 
        2, True Sansha Armor Thermic Hardener 
        2, Inherent Implants 'Noble' Hull Upgrades HG-1001 
        2, Acolyte I Blueprint 
        2, 'Stalwart' Particle Field Magnifier 
        2, Astrometrics 
        2, Synth Frentix Booster 
        2, Medium Energy Locus Coordinator II 
        2, Dark Blood Warp Disruptor 
        2, Medium Semiconductor Memory Cell II 
        2, Loki Propulsion - Chassis Optimization 
        2, Gistii A-Type 1MN Microwarpdrive 
        2, Zainou 'Deadeye' Sharpshooter ST-903 
        2, Tengu Defensive - Adaptive Shielding 
        2, Multi Sensor Backup Array II 
        2, Inherent Implants 'Lancer' Gunnery RF-905 
        2, Caldari Navy Adaptive Invulnerability Field 
        2, Vexor Navy Issue 
        2, 100MN Microwarpdrive I 
        2, Astarte 
        2, Skirmish Warfare Link - Evasive Maneuvers II 
        2, Scout G/1-Series 
        2, K5 Specialist Shotgun 
        2, Damnation 
        2, Optimized Occult Augmentation 
        2, Occult Attainment 
        2, Occult Ship Data Interface Blueprint 
        2, Wreathe 
        2, Small Anti-Thermal Screen Reinforcer II 
        2, Caldari Navy Medium Shield Extender 
        2, Broadsword 
        2, Bandit Spur 
        2, Shadow Serpentis Armor Kinetic Hardener 
        2, Advanced Target Management 
        2, Small Hybrid Collision Accelerator II 
        2, Zainou 'Deadeye' Trajectory Analysis TA-701 
        2, Zainou 'Deadeye' Sharpshooter ST-901 
        2, Shadow Serpentis 10MN Microwarpdrive 
        2, Basic CPU Upgrade 
        2, Omen Navy Issue 
        2, Multiphasic Bolt Array I 
        2, Proteus Engineering - Power Core Multiplier 
        2, Dread Guristas Stasis Webifier 
        2, Gamma L 
        2, Small Semiconductor Memory Cell II 
        2, Plagioclase Mining Crystal II 
        2, Medium Hybrid Ambit Extension I 
        2, Coreli C-Type Small Remote Armor Repairer 
        2, Bomb Deployment 
        2, Medium Automated Carapace Restoration 
        2, Rocket Specialization 
        2, Pithi A-Type Small Shield Booster 
        2, Small Standard Container 
        2, Basic Shield Regulator 
        2, Militia Drop Uplink Blueprint 
        2, Militia Shield Extender Blueprint 
        2, Dark Blood Thermic Plating 
        2, Dark Blood Kinetic Plating 
        2, Eifyr and Co. 'Gunslinger' Surgical Strike SS-905 
        2, Small Capacitor Battery I 
        2, 1Z-3 Subversive ECM Eruption 
        2, Militia Shield Regulator 
        2, Militia Assault Rifle 
        2, Militia Submachine Gun 
        2, Medium Remote Capacitor Transmitter II 
        2, Chimera 
        2, Triage Module I 
        2, Onyx 
        2, True Sansha Adaptive Nano Plating 
        2, Assault Scrambler Pistol 
        2, Thanatos 
        2, Corpii A-Type Small Nosferatu 
        2, Nanohive 
