KillID,SolarSystemID,Time,VName,VShip,VDamage
36598005,30000250,08/02/2014 21:12:00,Buff Oksaras,Scythe Fleet Issue,14452
36597841,30000250,08/02/2014 21:09:00,BarnabyJones88,Caracal,10540
36597733,30000284,08/02/2014 21:07:00,Jaime Lauren,Capsule,461
36597682,30000284,08/02/2014 21:06:00,Jaime Lauren,Thrasher,3956
36597565,30000285,08/02/2014 21:04:00,Roma Oskolkov,Astero,1254
36597253,30000261,08/02/2014 20:58:00,Minzy Shaishi,Capsule,438
36597191,30000219,08/02/2014 20:57:00,Neiwule,Ishtar,266325
36597175,30000261,08/02/2014 20:56:00,Minzy Shaishi,Caracal,5234
36596175,30000250,08/02/2014 20:32:00,Ktorn Sinus,Capsule,460
36596117,30000250,08/02/2014 20:30:00,Ktorn Sinus,Jaguar,3615
36595495,30000266,08/02/2014 20:13:00,TamerlaN N,Heron,941
36594446,30000302,08/02/2014 19:45:00,Josh Chanlin,Capsule,596
36594388,30000302,08/02/2014 19:43:00,Josh Chanlin,Dominix,45210
36592561,30000252,08/02/2014 18:54:00,Mihail katania,Capsule,411
36592497,30000252,08/02/2014 18:52:00,Mihail katania,Heron,898
36591772,30000288,08/02/2014 18:31:00,Bruxoi,Capsule,369
36591743,30000288,08/02/2014 18:30:00,Bruxoi,Reaper,475
36591641,30000314,08/02/2014 18:27:00,bess1 bess,Capsule,398
36591609,30000314,08/02/2014 18:26:00,bess1 bess,Sukuuvestaa Heron,805
36591023,30000300,08/02/2014 18:10:00,xDunkleSeelex Padecain,Hulk,8327
36591030,30000300,08/02/2014 18:10:00,xDunkleSeelex Padecain,Capsule,437
36591044,30000300,08/02/2014 18:10:00,Gotulol Aulmais,Hulk,7708
36591048,30000300,08/02/2014 18:10:00,Gotulol Aulmais,Capsule,437
36590450,30000250,08/02/2014 17:52:00,sandan321,Vagabond,18898
36590358,30000250,08/02/2014 17:49:00,sHanQ Myteia,Enyo,3194
36590332,30000313,08/02/2014 17:48:00,Kud Kuda,Imicus,881
36589917,30000250,08/02/2014 17:37:00,Bannsdale,Capsule,445
36589909,30000250,08/02/2014 17:37:00,Bannsdale,Anathema,1534
36589910,30000250,08/02/2014 17:37:00,Fabian Valani,Capsule,395
36589869,30000250,08/02/2014 17:36:00,Fabian Valani,Velator,585
36589777,30000252,08/02/2014 17:32:00,Rashir Tomashev,Capsule,407
36589773,30000252,08/02/2014 17:32:00,Rashir Tomashev,Astero,1907
36589127,30000250,08/02/2014 17:14:00,Yngvarr Khshayarsha,Capsule,460
36589093,30000250,08/02/2014 17:13:00,Yngvarr Khshayarsha,Caracal,12505
36588978,30000250,08/02/2014 17:09:00,Sir Meephunter,Capsule,426
36588943,30000250,08/02/2014 17:08:00,Sir Meephunter,Drake,15115
36588053,30000250,08/02/2014 16:38:00,Cain Villanus,Capsule,408
36588031,30000250,08/02/2014 16:37:00,Cain Villanus,Probe,859
36588019,30000320,08/02/2014 16:37:00,Sliver Demon,Scimitar,10529
36588015,30000320,08/02/2014 16:36:00,XbereklefouX,Ishtar,19850
36587925,30000291,08/02/2014 16:34:00,Kaine Jr,Tengu,30195
36587825,30000250,08/02/2014 16:30:00,Ksardos Nekrom,Capsule,398
36587779,30000250,08/02/2014 16:29:00,Ksardos Nekrom,Heron,807
36586807,30000252,08/02/2014 15:55:00,Yun Kuai,Keres,1927
36586381,30000250,08/02/2014 15:40:00,Darth Bladius,Capsule,420
36586361,30000250,08/02/2014 15:39:00,Darth Bladius,Merlin,3236
36586255,30000250,08/02/2014 15:35:00,Liroi Evergleen,Caldari Shuttle,471
36586193,30000250,08/02/2014 15:32:00,Hayashida Shinjiro,Capsule,422
36586180,30000250,08/02/2014 15:32:00,Hayashida Shinjiro,Vigil,1374
36585740,30000250,08/02/2014 15:16:00,Omichka Chan,Condor,1050
36584940,30000250,08/02/2014 14:45:00,Catherine Kestrel,Deimos,25175
36584878,30000240,08/02/2014 14:43:00,Steman Lennelluc,Capsule,407
36584841,30000240,08/02/2014 14:41:00,Steman Lennelluc,Imicus,955
36584397,30000268,08/02/2014 14:23:00,Euglenul Roz,Ishtar,47277
36583448,30000288,08/02/2014 13:41:00,Honen,Cyclone,22041
36583228,30000250,08/02/2014 13:32:00,Eref Ataru,Epithal,2504
36582814,30000308,08/02/2014 13:11:00,LordShazbot,Vexor Navy Issue,20811
36580396,30000316,08/02/2014 10:19:00,EVGENIJ PETROV,Mobile Depot,11096
36579885,30000317,08/02/2014 09:51:00,Alex Quintane,Mobile Depot,11433
36579051,30000284,08/02/2014 09:04:00,Deslo mator,Capsule,410
36579024,30000259,08/02/2014 09:03:00,Djean Carnova,Ibis,618
36578342,30000321,08/02/2014 08:23:00,Sliver Demon,Sacrilege,11160
36578343,30000321,08/02/2014 08:23:00,Thorzine,Vexor Navy Issue,25565
36578325,30000321,08/02/2014 08:22:00,Crash Course,Loki,19994
36578266,30000321,08/02/2014 08:18:00,Crash Course,Tempest Fleet Issue,65938
36578202,30000284,08/02/2014 08:14:00,Zhaed,Capsule,407
36578209,30000284,08/02/2014 08:14:00,BuyWonderBread,Capsule,453
36578210,30000284,08/02/2014 08:14:00,Crimson Draufgange,Capsule,421
36578181,30000284,08/02/2014 08:13:00,Taskini,Capsule,445
36578182,30000284,08/02/2014 08:13:00,Crimson Draufgange,Rifter,1355
36578186,30000284,08/02/2014 08:13:00,Zhaed,Venture,1351
36578176,30000284,08/02/2014 08:12:00,Deathzone Maken,Blackbird,3041
36578132,30000286,08/02/2014 08:10:00,Maledictis Confutatis,Thrasher,2913
36578140,30000284,08/02/2014 08:10:00,Quantum Sirober,Capsule,391
36578119,30000284,08/02/2014 08:09:00,Quantum Sirober,Hoarder,2761
36578129,30000286,08/02/2014 08:09:00,Taskini,Talwar,4061
36578114,30000323,08/02/2014 08:08:00,BuyWonderBread,Thrasher,4941
36578059,30000235,08/02/2014 08:04:00,Kor Rok,Buzzard,1207
36578054,30000250,08/02/2014 08:04:00,Noteli Adoudel,Capsule,435
36578027,30000250,08/02/2014 08:02:00,Noteli Adoudel,Slasher,2007
36577982,30000322,08/02/2014 07:59:00,Liquid Lace,Stabber,9159
36577981,30000324,08/02/2014 07:59:00,Cyclo Hexanol,Thrasher,2876
36577970,30000322,08/02/2014 07:58:00,Drebin Mazor,Slasher,1679
36577936,30000322,08/02/2014 07:56:00,Inhalation ironfist,Thrasher,4640
36577899,30000323,08/02/2014 07:54:00,Bubonj Chent-Shi,Rifter,2251
36577870,30000322,08/02/2014 07:52:00,RothMeer IronHeart,Capsule,429
36577848,30000322,08/02/2014 07:51:00,RothMeer IronHeart,Rifter,1383
36577783,30000322,08/02/2014 07:49:00,Sliver Demon,Augoror,11311
36577770,30000322,08/02/2014 07:48:00,Sai57,Sabre,2365
36577774,30000322,08/02/2014 07:48:00,Sai57,Capsule,459
36573038,30000250,08/02/2014 04:05:00,Kaizer Thellere,Capsule,423
36573026,30000250,08/02/2014 04:04:00,Kaizer Thellere,Astero,1960
36572586,30000298,08/02/2014 03:47:00,Bibi Bloxxberg,Capsule,434
36572587,30000229,08/02/2014 03:47:00,Blind Spew,Ishtar,23614
36572569,30000298,08/02/2014 03:46:00,Bibi Bloxxberg,Tengu,12329
36572564,30000230,08/02/2014 03:46:00,tomy flowers,Ishtar,21033
36572533,30000230,08/02/2014 03:44:00,slim cognito,Ishtar,18348
36571909,30000286,08/02/2014 03:25:00,Alham Ruslan,Mobile Depot,12302
36571852,30000286,08/02/2014 03:23:00,Viwa Chose,Mobile Depot,12212
36571773,30000286,08/02/2014 03:21:00,Viwa Chose,Mobile Depot,13492
36570874,30000318,08/02/2014 02:46:00,Olatta Cynos,Velator,576
36567672,30000299,08/02/2014 00:53:00,hutmarc ver,Capsule,384
36567635,30000299,08/02/2014 00:52:00,hutmarc ver,Bestower,1582
36566908,30000265,08/02/2014 00:21:00,Eztli Mitzli,Epithal,1714
36566593,30000304,08/02/2014 00:11:00,Varren Helios,Anathema,1391
36566602,30000304,08/02/2014 00:11:00,Varren Helios,Capsule,439
36566357,30000250,08/02/2014 00:02:00,treges,Capsule,458
36566376,30000250,08/02/2014 00:02:00,Fire Elf,Capsule,522
36566380,30000250,08/02/2014 00:02:00,Hindeloop TurakIII,Capsule,458
36566306,30000250,08/02/2014 00:00:00,Wido San,Rupture,13526
36566309,30000250,08/02/2014 00:00:00,Hindeloop TurakIII,Rupture,13534
36566257,30000284,07/02/2014 23:59:00,Sikes Crowell,Ibis,579
36566261,30000250,07/02/2014 23:59:00,Capri Sun KraftFoods,Capsule,454
36566265,30000250,07/02/2014 23:59:00,treges,Rupture,15603
36566230,30000247,07/02/2014 23:58:00,Amiga Moja,Scythe Fleet Issue,10459
36566206,30000247,07/02/2014 23:57:00,L0RD V4D3R,Stiletto,1412
36566179,30000250,07/02/2014 23:56:00,Excesse,Rupture,11394
36566147,30000250,07/02/2014 23:55:00,Turfrider,Rupture,13077
36566153,30000250,07/02/2014 23:55:00,Jack Paladin,Rupture,13757
36566157,30000250,07/02/2014 23:55:00,Tharman01,Rupture,16393
36566128,30000250,07/02/2014 23:54:00,Xaram Coldhand,Rupture,12381
36566090,30000250,07/02/2014 23:53:00,Aerallo,Rupture,12245
36566098,30000250,07/02/2014 23:53:00,Roberto oppenheimer,Rupture,13599
36566047,30000250,07/02/2014 23:52:00,Fire Elf,Rupture,17673
36566067,30000250,07/02/2014 23:52:00,Capri Sun KraftFoods,Scythe,9606
36565545,30000225,07/02/2014 23:34:00,Zero Shazih,Capsule,454
36565442,30000225,07/02/2014 23:30:00,Zero Shazih,Thorax,6279
36564193,30000211,07/02/2014 22:48:00,iMcZerg Apol,Capsule,451
36564164,30000211,07/02/2014 22:47:00,iMcZerg Apol,Vherokior Probe,1016
36562977,30000250,07/02/2014 22:09:00,Ivan DeLeon,Capsule,402
36562915,30000250,07/02/2014 22:08:00,Ivan DeLeon,Heron,862
36562708,30000250,07/02/2014 22:04:00,Masfet don,Ibis,542
36562748,30000250,07/02/2014 22:04:00,Masfet don,Capsule,402
36560309,30000265,07/02/2014 20:59:00,general me,Ishtar,11100
36559858,30000210,07/02/2014 20:50:00,Sinys iKas,Magnate,926
36559658,30000222,07/02/2014 20:45:00,Sharon Julia Everhart,Epithal,4187
36559664,30000222,07/02/2014 20:45:00,Sharon Julia Everhart,Capsule,445
36559348,30000224,07/02/2014 20:36:00,John Spegal1,Raven,23973
36559359,30000224,07/02/2014 20:36:00,John Spegal1,Capsule,431
36558970,30000284,07/02/2014 20:22:00,Minzy Shaishi,Capsule,438
36558945,30000284,07/02/2014 20:21:00,Minzy Shaishi,Minmatar Shuttle,861
36558619,30000284,07/02/2014 20:09:00,Nerochi,Hurricane,26384
36558567,30000284,07/02/2014 20:08:00,Merc HakunaMatata,Vindicator,47749
36558583,30000284,07/02/2014 20:08:00,MissyMiner,Drake,17514
36558501,30000255,07/02/2014 20:06:00,Lok Oracion,Heron,955
36558512,30000255,07/02/2014 20:06:00,Lok Oracion,Capsule,418
36558144,30000224,07/02/2014 19:52:00,SlimX Victor,Mackinaw,8696
36557959,30000252,07/02/2014 19:46:00,Leo Rino,Heron,986
36557253,30000228,07/02/2014 19:27:00,Infiniium Isu,Capsule,416
36557202,30000228,07/02/2014 19:25:00,Infiniium Isu,Heron,890
36556559,30000284,07/02/2014 19:02:00,Airia Linn,Jaguar,15207
36556531,30000284,07/02/2014 19:01:00,Merc HakunaMatata,Harpy,2846
36556539,30000284,07/02/2014 19:01:00,SuperJrOBC,Nemesis,1202
36554605,30000322,07/02/2014 17:41:00,Fox The-One,Capsule,384
36554577,30000322,07/02/2014 17:40:00,Fox The-One,Imicus,904
36554190,30000224,07/02/2014 17:25:00,SlimX Victor,Scorpion Navy Issue,68651
36552603,30000254,07/02/2014 16:07:00,REVOLTED ZADROTOV,Heron,945
36552608,30000254,07/02/2014 16:07:00,REVOLTED ZADROTOV,Capsule,427
36552504,30000252,07/02/2014 16:01:00,Marshall Mark,Capsule,442
36552480,30000252,07/02/2014 15:59:00,Marshall Mark,Heron,979
36552186,30000257,07/02/2014 15:43:00,Sniped Hakomairos,Capsule,407
36552159,30000257,07/02/2014 15:41:00,Sniped Hakomairos,Heron,632
36550669,30000302,07/02/2014 14:17:00,Minatron,Dominix,70526
36550653,30000302,07/02/2014 14:16:00,nikvic,Tengu,22094
36550634,30000302,07/02/2014 14:16:00,Mei Myrit,Brutix,26150
36550641,30000302,07/02/2014 14:16:00,ANSCKARY,Taranis,1515
36550442,30000250,07/02/2014 14:05:00,Akanta Stb,Heron,957
36549950,30000233,07/02/2014 13:35:00,Leeeroy Jeeeenkins,Capsule,384
36549928,30000233,07/02/2014 13:33:00,Leeeroy Jeeeenkins,Reaper,490
36549480,30000232,07/02/2014 13:01:00,Leeeroy Jeeeenkins,Capsule,386
36549076,30000252,07/02/2014 12:34:00,Kreonis,Capsule,458
36548144,30000284,07/02/2014 10:47:00,Freja Delanti,Capsule,453
36545958,30000308,07/02/2014 08:09:00,Lokast D,Heron,1147
36545623,30000252,07/02/2014 07:44:00,Aleksandr Adama,Myrmidon,51069
36545630,30000252,07/02/2014 07:44:00,Aleksandr Adama,Capsule,458
36544668,30000285,07/02/2014 06:44:00,Audit Log Container,Capsule,384
36544642,30000285,07/02/2014 06:42:00,Audit Log Container,Amarr Shuttle,447
36544333,30000265,07/02/2014 06:25:00,Thyren Legion,Capsule,448
36544313,30000265,07/02/2014 06:24:00,Thyren Legion,Epithal,2744
36543320,30000250,07/02/2014 05:22:00,TamerlaN N,Heron,938
36543274,30000250,07/02/2014 05:20:00,Aslan Dagiev,Capsule,392
36543232,30000250,07/02/2014 05:17:00,Aslan Dagiev,Bantam,1118
36543009,30000252,07/02/2014 05:05:00,Alex Dangerous,Capsule,407
36542973,30000252,07/02/2014 05:04:00,Alex Dangerous,Heron,861
36542071,30000215,07/02/2014 04:17:00,Ronen Marin,Capsule,460
36542065,30000215,07/02/2014 04:16:00,Ronen Marin,Epithal,3234
36540715,30000260,07/02/2014 03:21:00,stochasm Echerie,Magnate,965
36535194,30000222,06/02/2014 22:55:00,Ren Mileghere,Capsule,0
36535184,30000220,06/02/2014 22:55:00,Warpto Zeh Doubblejuu,Ibis,499
36535195,30000220,06/02/2014 22:55:00,Warpto Zeh Doubblejuu,Ibis,499
36535164,30000220,06/02/2014 22:54:00,Warpto Zeh Doubblejuu,Ibis,499
36535001,30000222,06/02/2014 22:49:00,Ren Mileghere,Imicus,968
36534471,30000250,06/02/2014 22:32:00,Chastity Wisdom,Capsule,433
36534444,30000250,06/02/2014 22:31:00,Chastity Wisdom,Ibis,573
36533949,30000250,06/02/2014 22:12:00,Mihail katania,Capsule,418
36533910,30000250,06/02/2014 22:11:00,Mihail katania,Ibis,559
36533541,30000252,06/02/2014 21:59:00,Sangga Hita,Capsule,391
36533470,30000252,06/02/2014 21:57:00,Sangga Hita,Magnate,878
36533070,30000266,06/02/2014 21:43:00,Kilgore Headbuster,Imicus,1029
36533074,30000266,06/02/2014 21:43:00,Kilgore Headbuster,Capsule,445
36532596,30000242,06/02/2014 21:29:00,Sniped Hakomairos,Capsule,407
36532543,30000242,06/02/2014 21:28:00,Sniped Hakomairos,Heron,980
36532376,30000284,06/02/2014 21:22:00,Nerochi,Slasher,1077
36532127,30000238,06/02/2014 21:16:00,Blank Tanter,Capsule,416
36531961,30000238,06/02/2014 21:10:00,Blank Tanter,Heron,795
36531807,30000252,06/02/2014 21:05:00,Rafal Sky Orti,Buzzard,1361
36531819,30000252,06/02/2014 21:05:00,Rafal Sky Orti,Capsule,445
36531158,30000261,06/02/2014 20:46:00,Paolo BraBra,Claw,1427
36531107,30000261,06/02/2014 20:45:00,Dahak Trust,Wolf,3056
36530985,30000321,06/02/2014 20:42:00,AndrewZ Inv,Cyclone,13915
36530411,30000279,06/02/2014 20:23:00,wibble ipera,Crow,2625
36530414,30000279,06/02/2014 20:23:00,wibble ipera,Capsule,487
36530429,30000279,06/02/2014 20:23:00,Xavya Keleshte,Prophecy,28246
36530198,30000284,06/02/2014 20:15:00,Troilem,Ishtar,11151
36529733,30000284,06/02/2014 19:59:00,FireKiss,Capsule,453
36529682,30000284,06/02/2014 19:58:00,FireKiss,Hawk,4669
36529677,30000321,06/02/2014 19:58:00,TN Gr1mmage,Arazu,10539
36529575,30000250,06/02/2014 19:55:00,TamerlaN N,Capsule,433
36529498,30000250,06/02/2014 19:53:00,TamerlaN N,Heron,957
36528376,30000224,06/02/2014 19:18:00,Delynn Saphire,Ibis,615
36528121,30000252,06/02/2014 19:09:00,Hazzix Big,Capsule,444
36528093,30000252,06/02/2014 19:08:00,Hazzix Big,Hound,1036
36527065,30000224,06/02/2014 18:32:00,Tri1ogy Bum,Incursus,1708
36526919,30000292,06/02/2014 18:25:00,Justin Yoorholl,Capsule,384
36526889,30000292,06/02/2014 18:24:00,Justin Yoorholl,Ibis,517
36526767,30000252,06/02/2014 18:18:00,Mishel444 Che,Capsule,432
36526735,30000252,06/02/2014 18:17:00,Mishel444 Che,Heron,941
36526025,30000252,06/02/2014 17:48:00,Nel TuOdelschwanck,Capsule,447
36526014,30000252,06/02/2014 17:47:00,Nel TuOdelschwanck,Caldari Shuttle,551
36525599,30000252,06/02/2014 17:30:00,Mamica,Helios,1618
36524393,30000252,06/02/2014 16:32:00,Ar Ragh,Deimos,20232
36523937,30000256,06/02/2014 16:07:00,MinerPewPew,Mobile Depot,11193
36523809,30000250,06/02/2014 15:59:00,Crusader Colossus,Brutix,14899
36523053,30000284,06/02/2014 15:15:00,Readtext-0 Tian,Minmatar Shuttle,474
36523056,30000284,06/02/2014 15:15:00,Readtext-0 Tian,Capsule,402
36523000,30000284,06/02/2014 15:12:00,Alham Ruslan,Heron,1042
36522996,30000284,06/02/2014 15:11:00,Sai Fidard,Capsule,419
36522869,30000265,06/02/2014 15:04:00,Xananthan,Ishtar,19734
36522654,30000317,06/02/2014 14:53:00,anton sav,Capsule,410
36522624,30000317,06/02/2014 14:52:00,anton sav,Heron,711
36522049,30000217,06/02/2014 14:16:00,Gaius Toralen,Sukuuvestaa Heron,1144
36521940,30000304,06/02/2014 14:09:00,Blast Akiga,Ibis,483
36521805,30000226,06/02/2014 14:00:00,Dzorjien Itinen,Drake,61005
36521355,30000210,06/02/2014 13:35:00,Charles Romanus,Capsule,429
36521340,30000210,06/02/2014 13:34:00,Rojan Naari,Capsule,454
36521316,30000210,06/02/2014 13:33:00,Charles Romanus,Procurer,23381
36521307,30000210,06/02/2014 13:33:00,Rojan Naari,Kitsune,1236
36519763,30000252,06/02/2014 10:57:00,iseng Eistiras,Capsule,414
36519759,30000252,06/02/2014 10:56:00,iseng Eistiras,Amarr Shuttle,492
36518158,30000243,06/02/2014 09:06:00,Waterpilloh,Breacher,1360
36516961,30000265,06/02/2014 07:39:00,Liesah,Capsule,471
36516930,30000265,06/02/2014 07:37:00,Liesah,Reaper,598
36516379,30000284,06/02/2014 07:01:00,Merc HakunaMatata,Capsule,447
36516362,30000284,06/02/2014 07:00:00,Merc HakunaMatata,Merlin,3825
36516368,30000284,06/02/2014 07:00:00,Haxzer,Capsule,453
36516349,30000284,06/02/2014 06:59:00,Haxzer,Condor,1061
36516100,30000252,06/02/2014 06:42:00,Daedelus Liu,Velator,672
36516056,30000284,06/02/2014 06:39:00,Stoned Cody,Capsule,429
36516028,30000284,06/02/2014 06:37:00,Stoned Cody,Atron,1509
36516012,30000250,06/02/2014 06:35:00,Crusader Colossus,Capsule,462
36515960,30000250,06/02/2014 06:31:00,Crusader Colossus,Myrmidon,18392
36515918,30000252,06/02/2014 06:27:00,Daedelus Liu,Imicus,1066
36513914,30000323,06/02/2014 04:32:00,MaeSTROsity,Curse,10691
36513590,30000250,06/02/2014 04:13:00,HyperTitn,Capsule,458
36513523,30000250,06/02/2014 04:10:00,Cyb3r D3ath,Harbinger,25796
36513526,30000250,06/02/2014 04:10:00,Cyb3r D3ath,Capsule,461
36513510,30000250,06/02/2014 04:09:00,erolpxe,Drake,22753
36512817,30000250,06/02/2014 03:34:00,Gaius Toralen,Capsule,416
36512810,30000250,06/02/2014 03:33:00,Gaius Toralen,Heron,917
36512552,30000304,06/02/2014 03:19:00,Milton Middleson,Capsule,467
36512557,30000304,06/02/2014 03:19:00,Kiyone zero,Minmatar Encounter Surveillance System,207204
36512492,30000304,06/02/2014 03:16:00,Milton Middleson,Claw,3217
36512441,30000302,06/02/2014 03:14:00,Ame Umida,Caldari Encounter Surveillance System,198644
36512303,30000250,06/02/2014 03:09:00,Morgan Zarya,Malediction,1361
36511978,30000321,06/02/2014 02:52:00,Crash Course,Minmatar Encounter Surveillance System,250393
36511083,30000321,06/02/2014 02:15:00,WaveDragon,Enyo,3496
36511031,30000321,06/02/2014 02:13:00,Fey Sceptari,Enyo,3152
36510966,30000232,06/02/2014 02:09:00,Alex Dangerous,Capsule,407
36510942,30000232,06/02/2014 02:08:00,Alex Dangerous,Heron,849
36509863,30000250,06/02/2014 01:11:00,HyperTitn,Manticore,714
36508872,30000217,06/02/2014 00:19:00,Yakkin Lamarr,Velator,551
36508851,30000263,06/02/2014 00:18:00,Huttsky,Crusader,1540
36508784,30000252,06/02/2014 00:13:00,CloakedEgg,Capsule,446
36508770,30000252,06/02/2014 00:12:00,CloakedEgg,Epithal,2772
36508597,30000250,06/02/2014 00:04:00,Wrong paradox,Capsule,458
36508309,30000250,05/02/2014 23:51:00,Wrong paradox,Ishtar,10396
36507089,30000244,05/02/2014 23:03:00,Ravenderous,Capsule,394
36507040,30000244,05/02/2014 23:02:00,Ravenderous,Atron,1124
36506942,30000249,05/02/2014 22:57:00,Ivan DeLeon,Capsule,402
36506909,30000249,05/02/2014 22:56:00,Ivan DeLeon,Heron,860
36506904,30000249,05/02/2014 22:56:00,Dikko Steel-O,Thrasher,4565
36506006,30000252,05/02/2014 22:24:00,ThEStArMaKeR,Taranis,1667
36505991,30000252,05/02/2014 22:23:00,1W3GHXQZ,Sabre,4658
36505954,30000252,05/02/2014 22:22:00,Xavya Keleshte,Capsule,457
36505925,30000252,05/02/2014 22:21:00,Xavya Keleshte,Vexor,19044
36505803,30000250,05/02/2014 22:18:00,Zacharias Toralen,Capsule,460
36505814,30000321,05/02/2014 22:18:00,Crash Course,Capsule,461
36505782,30000250,05/02/2014 22:17:00,Zacharias Toralen,Heron,960
36504515,30000285,05/02/2014 21:37:00,spaced invaderz,Rifter,3016
36503982,30000317,05/02/2014 21:27:00,Phelix Charzon,Capsule,440
36503920,30000317,05/02/2014 21:26:00,Phelix Charzon,Imicus,827
36503000,30000317,05/02/2014 21:06:00,Ne Rubis Tanthalas,Imicus,1185
36502922,30000258,05/02/2014 21:04:00,Jodieania,Mobile Depot,8798
36502845,30000284,05/02/2014 21:01:00,wadespade,Capsule,464
36502760,30000284,05/02/2014 20:59:00,wadespade,Heron,1239
36502436,30000317,05/02/2014 20:49:00,Leo Rising,Mobile Tractor Unit,45105
36502365,30000317,05/02/2014 20:48:00,Leo Rising,Capsule,460
36502358,30000317,05/02/2014 20:47:00,Leo Rising,Tengu,14268
36499950,30000284,05/02/2014 19:36:00,Severus Reznik,Capsule,424
36499908,30000284,05/02/2014 19:35:00,BigDaddy Stovepipe,Rapier,7337
36499930,30000284,05/02/2014 19:35:00,BigDaddy Stovepipe,Capsule,458
36499887,30000284,05/02/2014 19:34:00,Severus Reznik,Thrasher,3685
36498870,30000319,05/02/2014 19:00:00,Cowboy From-Hell,Capsule,399
36498836,30000319,05/02/2014 18:59:00,Cowboy From-Hell,Probe,1452
36498811,30000284,05/02/2014 18:58:00,SuperJrOBC,Myrmidon,21757
36498776,30000284,05/02/2014 18:57:00,FireKiss,Cerberus,11601
36498705,30000284,05/02/2014 18:55:00,Severus Reznik,Rifter,1943
36498475,30000284,05/02/2014 18:45:00,FireKiss,Capsule,453
36498424,30000284,05/02/2014 18:43:00,Sai57,Taranis,1297
36498411,30000284,05/02/2014 18:42:00,FireKiss,Kitsune,1204
36497588,30000250,05/02/2014 18:13:00,lubarsika NucWin,Buzzard,1389
36495778,30000250,05/02/2014 16:58:00,Juckel,Capsule,461
36495771,30000250,05/02/2014 16:57:00,Juckel,Stabber,13003
36495721,30000294,05/02/2014 16:55:00,Hiwashi,Capsule,399
36495694,30000294,05/02/2014 16:54:00,Hiwashi,Heron,840
36495373,30000250,05/02/2014 16:38:00,BertMacklanFBI Tokers,Capsule,421
36495350,30000250,05/02/2014 16:37:00,BertMacklanFBI Tokers,Retriever,6830
36494932,30000284,05/02/2014 16:17:00,Galeocerdo Curvier,Capsule,460
36494887,30000284,05/02/2014 16:15:00,Galeocerdo Curvier,Purifier,1226
36494847,30000284,05/02/2014 16:14:00,jonjacob,Drake Navy Issue,48644
36494738,30000284,05/02/2014 16:08:00,Kiana Melody,Tristan,4471
36494747,30000284,05/02/2014 16:08:00,Galeocerdo Curvier,Naga,6712
36494685,30000248,05/02/2014 16:06:00,Tiberius Aegis,Incursus,1487
36494692,30000248,05/02/2014 16:06:00,Tiberius Aegis,Capsule,451
36492736,30000250,05/02/2014 14:26:00,Ereshgikal,Raptor,2883
36492414,30000289,05/02/2014 14:06:00,Hiwashi,Heron,840
36492114,30000250,05/02/2014 13:48:00,Herus Heimdal,Vexor,20602
36491410,30000292,05/02/2014 13:00:00,Zerlestes,Kestrel,1502
36491411,30000292,05/02/2014 13:00:00,Zerlestes,Capsule,447
36490997,30000244,05/02/2014 12:31:00,griggmiester,Naga,13185
36487513,30000252,05/02/2014 07:29:00,Sh0nsu,Caldari Navy Hookbill,2345
36487331,30000250,05/02/2014 07:16:00,Sh0nsu,Sentinel,2165
36486816,30000317,05/02/2014 06:36:00,El Space Mariachi,Mobile Depot,13427
36485658,30000250,05/02/2014 05:28:00,Zydos Mangeiri,Probe,1010
36485429,30000263,05/02/2014 05:17:00,Jan Muutaras,Vexor,7731
36483868,30000250,05/02/2014 04:17:00,froggjoy,Capsule,460
36483814,30000250,05/02/2014 04:15:00,froggjoy,Deimos,15625
36483762,30000250,05/02/2014 04:14:00,Gyromite,Capsule,439
36483756,30000250,05/02/2014 04:13:00,Gyromite,Heron,890
36483645,30000252,05/02/2014 04:09:00,Goran Blue Aideron,Brutix,26185
36483647,30000252,05/02/2014 04:09:00,fisher Madullier,Capsule,454
36483648,30000252,05/02/2014 04:09:00,Goran Blue Aideron,Capsule,461
36483638,30000252,05/02/2014 04:08:00,fisher Madullier,Caracal,10954
36483579,30000284,05/02/2014 04:05:00,Soraya Sistar,Capsule,413
36483559,30000284,05/02/2014 04:04:00,Soraya Sistar,Reaper,729
36483523,30000284,05/02/2014 04:01:00,Neo Sage,Anathema,1635
36483285,30000284,05/02/2014 03:52:00,Nerochi,Algos,3242
36481717,30000324,05/02/2014 02:47:00,Merc HakunaMatata,Daredevil,1932
36481542,30000322,05/02/2014 02:40:00,lapotiere,Taranis,2959
36481531,30000322,05/02/2014 02:40:00,Sliver Demon,Crow,4278
36481349,30000322,05/02/2014 02:30:00,Silver Chair,Claw,3816
36481306,30000322,05/02/2014 02:29:00,Admiral Doomchug,Condor,1085
36480829,30000322,05/02/2014 02:10:00,Marcin Sinulf,Cynabal,16853
36480835,30000322,05/02/2014 02:10:00,jcll,Capsule,458
36480805,30000322,05/02/2014 02:09:00,jcll,Sleipnir,28639
36480487,30000225,05/02/2014 01:57:00,Teddy2309,Cerberus,10618
36478993,30000284,05/02/2014 00:43:00,Nerochi,Venture,2853
36476550,30000247,04/02/2014 22:54:00,enterion inforcer,Capsule,460
36476506,30000247,04/02/2014 22:53:00,enterion inforcer,Sabre,4632
36476522,30000247,04/02/2014 22:53:00,Vlad Aubaris,Talwar,4082
36476527,30000247,04/02/2014 22:53:00,Vlad Aubaris,Capsule,458
