SolarSystemID,Time,Victim,VShip,Damage Taken
30000284,06/02/2014 19:58,FireKiss,Hawk,4669
30000321,06/02/2014 19:58,TN Gr1mmage,Arazu,10539
30000250,06/02/2014 19:55,TamerlaN N,Capsule,433
30000250,06/02/2014 19:53,TamerlaN N,Heron,957
30000224,06/02/2014 19:18,Delynn Saphire,Ibis,615
30000252,06/02/2014 19:09,Hazzix Big,Capsule,444
30000252,06/02/2014 19:08,Hazzix Big,Hound,1036
30000224,06/02/2014 18:32,Tri1ogy Bum,Incursus,1708
30000292,06/02/2014 18:25,Justin Yoorholl,Capsule,384
30000292,06/02/2014 18:24,Justin Yoorholl,Ibis,517
30000252,06/02/2014 18:18,Mishel444 Che,Capsule,432
30000252,06/02/2014 18:17,Mishel444 Che,Heron,941
30000252,06/02/2014 17:48,Nel TuOdelschwanck,Capsule,447
30000252,06/02/2014 17:47,Nel TuOdelschwanck,Caldari Shuttle,551
30000252,06/02/2014 17:30,Mamica,Helios,1618
30000252,06/02/2014 16:32,ArRagh,Deimos,20232
30000256,06/02/2014 16:07,MinerPewPew,Mobile Depot,11193
30000250,06/02/2014 15:59,Crusader Colossus,Brutix,14899
30000284,06/02/2014 15:15,Readtext-0 Tian,Minmatar Shuttle,474
30000284,06/02/2014 15:15,Readtext-0 Tian,Capsule,402
30000284,06/02/2014 15:12,Alham Ruslan,Heron,1042
30000284,06/02/2014 15:11,Sai Fidard,Capsule,419
30000265,06/02/2014 15:04,Xananthan,Ishtar,19734
30000317,06/02/2014 14:53,anton sav,Capsule,410
30000317,06/02/2014 14:52,anton sav,Heron,711
30000217,06/02/2014 14:16,Gaius Toralen,Sukuuvestaa Heron,1144
30000304,06/02/2014 14:09,Blast Akiga,Ibis,483
30000226,06/02/2014 14:00,Dzorjien Itinen,Drake,61005
30000210,06/02/2014 13:35,Charles Romanus,Capsule,429
30000210,06/02/2014 13:34,Rojan Naari,Capsule,454
30000210,06/02/2014 13:33,Charles Romanus,Procurer,23381
30000210,06/02/2014 13:33,Rojan Naari,Kitsune,1236
30000252,06/02/2014 10:57,iseng Eistiras,Capsule,414
30000252,06/02/2014 10:56,iseng Eistiras,Amarr Shuttle,492
30000243,06/02/2014 09:06,Waterpilloh,Breacher,1360
30000265,06/02/2014 07:39,Liesah,Capsule,471
30000265,06/02/2014 07:37,Liesah,Reaper,598
30000284,06/02/2014 07:01,Merc HakunaMatata,Capsule,447
30000284,06/02/2014 07:00,Merc HakunaMatata,Merlin,3825
30000284,06/02/2014 07:00,Haxzer,Capsule,453
30000284,06/02/2014 06:59,Haxzer,Condor,1061
30000252,06/02/2014 06:42,Daedelus Liu,Velator,672
30000284,06/02/2014 06:39,Stoned Cody,Capsule,429
30000284,06/02/2014 06:37,Stoned Cody,Atron,1509
30000250,06/02/2014 06:35,Crusader Colossus,Capsule,462
30000250,06/02/2014 06:31,Crusader Colossus,Myrmidon,18392
30000252,06/02/2014 06:27,Daedelus Liu,Imicus,1066
30000323,06/02/2014 04:32,MaeSTROsity,Curse,10691
30000250,06/02/2014 04:13,HyperTitn,Capsule,458
30000250,06/02/2014 04:10,Cyb3r D3ath,Harbinger,25796
30000250,06/02/2014 04:10,Cyb3r D3ath,Capsule,461
30000250,06/02/2014 04:09,erolpxe,Drake,22753
30000250,06/02/2014 03:34,Gaius Toralen,Capsule,416
30000250,06/02/2014 03:33,Gaius Toralen,Heron,917
30000304,06/02/2014 03:19,Milton Middleson,Capsule,467
30000304,06/02/2014 03:19,Kiyone zero,Minmatar Encounter Surveillance System,207204
30000304,06/02/2014 03:16,Milton Middleson,Claw,3217
30000302,06/02/2014 03:14,Ame Umida,Caldari Encounter Surveillance System,198644
30000250,06/02/2014 03:09,Morgan Zarya,Malediction,1361
30000321,06/02/2014 02:52,Crash Course,Minmatar Encounter Surveillance System,250393
30000321,06/02/2014 02:15,WaveDragon,Enyo,3496
30000321,06/02/2014 02:13,Fey Sceptari,Enyo,3152
30000232,06/02/2014 02:09,Alex Dangerous,Capsule,407
30000232,06/02/2014 02:08,Alex Dangerous,Heron,849
30000250,06/02/2014 01:11,HyperTitn,Manticore,714
30000217,06/02/2014 00:19,Yakkin Lamarr,Velator,551
30000263,06/02/2014 00:18,Huttsky,Crusader,1540
30000252,06/02/2014 00:13,CloakedEgg,Capsule,446
30000252,06/02/2014 00:12,CloakedEgg,Epithal,2772
30000250,06/02/2014 00:04,Wrong paradox,Capsule,458
30000250,05/02/2014 23:51,Wrong paradox,Ishtar,10396
30000244,05/02/2014 23:03,Ravenderous,Capsule,394
30000244,05/02/2014 23:02,Ravenderous,Atron,1124
30000249,05/02/2014 22:57,Ivan DeLeon,Capsule,402
30000249,05/02/2014 22:56,Ivan DeLeon,Heron,860
30000249,05/02/2014 22:56,Dikko Steel-O,Thrasher,4565
30000252,05/02/2014 22:24,ThEStArMaKeR,Taranis,1667
30000252,05/02/2014 22:23,1W3GHXQZ,Sabre,4658
30000252,05/02/2014 22:22,Xavya Keleshte,Capsule,457
30000252,05/02/2014 22:21,Xavya Keleshte,Vexor,19044
30000250,05/02/2014 22:18,Zacharias Toralen,Capsule,460
30000321,05/02/2014 22:18,Crash Course,Capsule,461
30000250,05/02/2014 22:17,Zacharias Toralen,Heron,960
30000285,05/02/2014 21:37,spaced invaderz,Rifter,3016
30000317,05/02/2014 21:27,Phelix Charzon,Capsule,440
30000317,05/02/2014 21:26,Phelix Charzon,Imicus,827
30000317,05/02/2014 21:06,NeRubis Tanthalas,Imicus,1185
30000258,05/02/2014 21:04,Jodieania,Mobile Depot,8798
30000284,05/02/2014 21:01,wadespade,Capsule,464
30000284,05/02/2014 20:59,wadespade,Heron,1239
30000317,05/02/2014 20:49,Leo Rising,Mobile Tractor Unit,45105
30000317,05/02/2014 20:48,Leo Rising,Capsule,460
30000317,05/02/2014 20:47,Leo Rising,Tengu,14268
30000284,05/02/2014 19:36,Severus Reznik,Capsule,424
30000284,05/02/2014 19:35,BigDaddy Stovepipe,Rapier,7337
30000284,05/02/2014 19:35,BigDaddy Stovepipe,Capsule,458
30000284,05/02/2014 19:34,Severus Reznik,Thrasher,3685
30000319,05/02/2014 19:00,Cowboy From-Hell,Capsule,399
30000319,05/02/2014 18:59,Cowboy From-Hell,Probe,1452
30000284,05/02/2014 18:58,SuperJrOBC,Myrmidon,21757
30000284,05/02/2014 18:57,FireKiss,Cerberus,11601
30000284,05/02/2014 18:55,Severus Reznik,Rifter,1943
30000284,05/02/2014 18:45,FireKiss,Capsule,453
30000284,05/02/2014 18:43,Sai57,Taranis,1297
30000284,05/02/2014 18:42,FireKiss,Kitsune,1204
30000250,05/02/2014 18:13,lubarsika NucWin,Buzzard,1389
30000250,05/02/2014 16:58,Juckel,Capsule,461
30000250,05/02/2014 16:57,Juckel,Stabber,13003
30000294,05/02/2014 16:55,Hiwashi,Capsule,399
30000294,05/02/2014 16:54,Hiwashi,Heron,840
30000250,05/02/2014 16:38,BertMacklanFBI Tokers,Capsule,421
30000250,05/02/2014 16:37,BertMacklanFBI Tokers,Retriever,6830
30000284,05/02/2014 16:17,Galeocerdo Curvier,Capsule,460
30000284,05/02/2014 16:15,Galeocerdo Curvier,Purifier,1226
30000284,05/02/2014 16:14,jonjacob,Drake Navy Issue,48644
30000284,05/02/2014 16:08,Kiana Melody,Tristan,4471
30000284,05/02/2014 16:08,Galeocerdo Curvier,Naga,6712
30000248,05/02/2014 16:06,Tiberius Aegis,Incursus,1487
30000248,05/02/2014 16:06,Tiberius Aegis,Capsule,451
30000250,05/02/2014 14:26,Ereshgikal,Raptor,2883
30000289,05/02/2014 14:06,Hiwashi,Heron,840
30000250,05/02/2014 13:48,Herus Heimdal,Vexor,20602
30000292,05/02/2014 13:00,Zerlestes,Kestrel,1502
30000292,05/02/2014 13:00,Zerlestes,Capsule,447
30000244,05/02/2014 12:31,griggmiester,Naga,13185
30000252,05/02/2014 07:29,Sh0nsu,Caldari Navy Hookbill,2345
30000250,05/02/2014 07:16,Sh0nsu,Sentinel,2165
30000317,05/02/2014 06:36,El Space Mariachi,Mobile Depot,13427
30000250,05/02/2014 05:28,Zydos Mangeiri,Probe,1010
30000263,05/02/2014 05:17,Jan Muutaras,Vexor,7731
30000250,05/02/2014 04:17,froggjoy,Capsule,460
30000250,05/02/2014 04:15,froggjoy,Deimos,15625
30000250,05/02/2014 04:14,Gyromite,Capsule,439
30000250,05/02/2014 04:13,Gyromite,Heron,890
30000252,05/02/2014 04:09,Goran Blue Aideron,Brutix,26185
30000252,05/02/2014 04:09,fisher Madullier,Capsule,454
30000252,05/02/2014 04:09,Goran Blue Aideron,Capsule,461
30000252,05/02/2014 04:08,fisher Madullier,Caracal,10954
30000284,05/02/2014 04:05,Soraya Sistar,Capsule,413
30000284,05/02/2014 04:04,Soraya Sistar,Reaper,729
30000284,05/02/2014 04:01,Neo Sage,Anathema,1635
30000284,05/02/2014 03:52,Nerochi,Algos,3242
30000324,05/02/2014 02:47,Merc HakunaMatata,Daredevil,1932
30000322,05/02/2014 02:40,lapotiere,Taranis,2959
30000322,05/02/2014 02:40,Sliver Demon,Crow,4278
30000322,05/02/2014 02:30,Silver Chair,Claw,3816
30000322,05/02/2014 02:29,Admiral Doomchug,Condor,1085
30000322,05/02/2014 02:10,Marcin Sinulf,Cynabal,16853
30000322,05/02/2014 02:10,jcll,Capsule,458
30000322,05/02/2014 02:09,jcll,Sleipnir,28639
30000225,05/02/2014 01:57,Teddy2309,Cerberus,10618
30000284,05/02/2014 00:43,Nerochi,Venture,2853
30000247,04/02/2014 22:54,enterion inforcer,Capsule,460
30000247,04/02/2014 22:53,enterion inforcer,Sabre,4632
30000247,04/02/2014 22:53,Vlad Aubaris,Talwar,4082
30000247,04/02/2014 22:53,Vlad Aubaris,Capsule,458
30000238,04/02/2014 22:16,Chubaka Djigurda,Magnate,911
30000238,04/02/2014 22:16,Chubaka Djigurda,Capsule,427
30000322,04/02/2014 21:56,SuperJrOBC,Ares,1352
30000225,04/02/2014 21:49,Hereby Leer,Taranis,1705
30000322,04/02/2014 21:41,Merc HakunaMatata,Harpy,2707
30000250,04/02/2014 21:35,Gaius Toralen,Caracal,5271
30000250,04/02/2014 21:35,Gaius Toralen,Capsule,415
30000241,04/02/2014 20:39,Blank Tanter,Heron,780
30000299,04/02/2014 19:30,Karah Janus,Mackinaw,9518
30000238,04/02/2014 19:06,Defixio Tyrant,Capsule,429
30000262,04/02/2014 18:53,Defixio Tyrant,Astero,1774
30000285,04/02/2014 18:10,Enisei 03,Probe,876
30000285,04/02/2014 18:10,Enisei 03,Capsule,398
30000292,04/02/2014 17:02,Holzworth,Crow,1879
30000294,04/02/2014 16:49,Dahak Trust,Wolf,2769
30000284,04/02/2014 16:43,L0ki FromAsgard,Heron,862
30000284,04/02/2014 16:43,L0ki FromAsgard,Capsule,402
30000250,04/02/2014 16:11,Hiwashi,Capsule,399
30000250,04/02/2014 16:10,Hiwashi,Heron,840
30000271,04/02/2014 16:04,zoranbacon cheese,Capsule,461
30000271,04/02/2014 16:03,zoranbacon cheese,Stiletto,1716
30000252,04/02/2014 15:17,Aleks Askiras,Capsule,421
30000252,04/02/2014 15:16,Aleks Askiras,Venture,679
30000250,04/02/2014 15:06,Drake Melpone,Capsule,406
30000250,04/02/2014 15:05,Drake Melpone,Caldari Shuttle,473
30000252,04/02/2014 14:55,Halo Makanen,Astero,2418
30000252,04/02/2014 14:55,Halo Makanen,Capsule,453
30000250,04/02/2014 14:51,Bruce Ichinumi,Hawk,3392
30000250,04/02/2014 14:51,Bruce Ichinumi,Capsule,444
30000306,04/02/2014 13:51,Antillies wedge,Gallente Encounter Surveillance System,249671
30000250,04/02/2014 13:46,Davvy71,Jaguar,4814
30000250,04/02/2014 13:46,Davvy71,Capsule,461
30000250,04/02/2014 12:49,Alex Dangerous,Heron,860
30000250,04/02/2014 12:49,Alex Dangerous,Capsule,407
30000250,04/02/2014 11:01,Alex Dangerous,Capsule,407
30000250,04/02/2014 11:00,Alex Dangerous,Heron,854
30000292,04/02/2014 07:26,xKPAC0TKAx,Caldari Shuttle,568
30000292,04/02/2014 07:26,xKPAC0TKAx,Capsule,461
30000241,04/02/2014 05:50,Joule Serine,Capsule,450
30000241,04/02/2014 05:49,Joule Serine,Prorator,5255
30000261,04/02/2014 05:11,keynics,Executioner,1302
30000272,04/02/2014 05:10,Elise DFang,Capsule,369
30000250,04/02/2014 04:18,Buff Oksaras,Scythe Fleet Issue,13537
30000250,04/02/2014 04:07,Yun Kuai,Algos,5405
30000250,04/02/2014 04:02,MurinA 7o9,Tornado,6366
30000250,04/02/2014 04:02,MurinA 7o9,Capsule,458
30000325,04/02/2014 03:43,Madre deDios,Ibis,610
30000250,04/02/2014 03:19,Naliao Vee,Blackbird,3630
30000288,04/02/2014 03:16,Inotep Sokarad,Thrasher,3877
30000250,04/02/2014 01:32,Commander Rhys,Incursus,1631
30000250,04/02/2014 01:32,Commander Rhys,Capsule,447
30000250,04/02/2014 01:27,Xerxes Straussberg,Capsule,408
30000250,04/02/2014 01:21,Alyx Fabregas,Thorax,8112
30000250,04/02/2014 00:59,Indispira Unnskyld,Capsule,432
30000250,04/02/2014 00:41,Paul Trier,Capsule,410
30000250,04/02/2014 00:39,Paul Trier,Atron,1148
30000227,04/02/2014 00:36,Kondorssonsson,Manticore,1954
30000227,04/02/2014 00:35,ODESSA UA,Enyo,4380
30000246,03/02/2014 23:00,Tiffanbrill,Capsule,453
30000246,03/02/2014 22:59,Lu Zifer,Capsule,471
30000246,03/02/2014 22:59,Tiffanbrill,Rifter,2374
30000246,03/02/2014 22:58,Warp Disruptor,Taranis,2309
30000246,03/02/2014 22:58,Lu Zifer,Thrasher,5015
30000238,03/02/2014 22:14,0mura Takamori,Taranis,1650
30000238,03/02/2014 22:14,battlur,Tengu,49707
30000250,03/02/2014 22:04,Zaynna Amira,Minmatar Shuttle,446
30000250,03/02/2014 22:04,Zaynna Amira,Capsule,383
30000250,03/02/2014 22:03,Trym Thorson,Capsule,402
30000252,03/02/2014 21:45,X Helion,Capsule,454
30000252,03/02/2014 21:44,X Helion,Drake,16293
30000316,03/02/2014 21:20,Gemma Sertan,Capsule,406
30000316,03/02/2014 21:18,Gemma Sertan,Impairor,574
30000250,03/02/2014 21:11,Kerhs,Enyo,3834
30000250,03/02/2014 21:09,Infiniium Isu,Capsule,413
30000250,03/02/2014 21:07,Infiniium Isu,Heron,838
30000325,03/02/2014 21:03,Dxella,Taranis,1469
30000325,03/02/2014 21:02,Gaia Jane,Claw,1503
30000240,03/02/2014 20:25,kolymine,Capsule,462
30000307,03/02/2014 20:24,mortivore duffy,Heron,912
30000240,03/02/2014 20:18,kolymine,Megathron,24418
30000286,03/02/2014 19:58,Wurby Hadah,Capsule,434
30000286,03/02/2014 19:58,Anomena,Capsule,480
30000286,03/02/2014 19:57,Anomena,Vexor Navy Issue,20117
30000286,03/02/2014 19:56,Wurby Hadah,Prophecy,22095
30000321,03/02/2014 19:56,Crash Course,Capsule,461
30000321,03/02/2014 19:56,Sliver Demon,Capsule,461
30000317,03/02/2014 19:31,Mangzane Wookie,Vexor,10075
30000311,03/02/2014 19:26,SuperJrOBC,Ares,1347
30000311,03/02/2014 19:26,SuperJrOBC,Capsule,445
30000252,03/02/2014 18:54,Lilly Fransisco,Helios,1828
30000263,03/02/2014 18:48,1101989,Capsule,421
30000263,03/02/2014 18:46,1101989,Caldari Shuttle,512
30000250,03/02/2014 18:31,vanderheyde,Capsule,461
30000250,03/02/2014 18:29,vanderheyde,Vexor,11804
30000263,03/02/2014 18:22,LordShazbot,Imicus,1099
30000318,03/02/2014 18:12,Overlord Invictus,Capsule,461
30000249,03/02/2014 17:54,Yun Kuai,Velator,689
30000226,03/02/2014 17:49,Kali Dehm,Ibis,507
30000244,03/02/2014 16:49,Gaskon,Cynabal,18975
30000235,03/02/2014 16:48,TamerlaN N,Capsule,432
30000235,03/02/2014 16:46,TamerlaN N,Heron,946
30000244,03/02/2014 16:30,Revan Crow,Taranis,1703
30000244,03/02/2014 16:30,Consumata,Raptor,2817
30000285,03/02/2014 16:02,Rafik Dodo,Capsule,402
30000285,03/02/2014 16:01,Rafik Dodo,Heron,1082
30000250,03/02/2014 14:05,Alex Dangerous,Capsule,408
30000250,03/02/2014 14:03,Alex Dangerous,Heron,852
30000250,03/02/2014 13:32,Trev Lokren,Capsule,426
30000250,03/02/2014 13:30,Trev Lokren,Probe,843
30000250,03/02/2014 13:19,Tabishi,Manticore,1420
30000288,03/02/2014 12:54,CrazyK420,Ishtar,14875
30000325,03/02/2014 12:37,BigDaddy Stovepipe,Drake,38576
30000250,03/02/2014 11:49,Morgan Dahrendorf,Capsule,420
30000250,03/02/2014 11:47,Mark Avrel,Incursus,1822
30000250,03/02/2014 11:47,Mark Avrel,Capsule,424
30000250,03/02/2014 11:46,Morgan Dahrendorf,Corax,3335
30000250,03/02/2014 10:52,Big Athonille,Capsule,399
30000250,03/02/2014 10:51,Big Athonille,Miasmos,2345
30000250,03/02/2014 10:10,Alex Dangerous,Capsule,407
30000250,03/02/2014 10:09,Alex Dangerous,Heron,864
30000250,03/02/2014 10:03,dice owner,Capsule,427
30000250,03/02/2014 10:02,dice owner,Buzzard,1234
30000250,03/02/2014 09:49,MayhemMark,Ares,1462
30000250,03/02/2014 09:30,Blake Haig,Capsule,391
30000250,03/02/2014 09:29,Blake Haig,Heron,833
30000250,03/02/2014 09:01,Alex Dangerous,Capsule,408
30000299,03/02/2014 08:12,Maiia Mileghere,Capsule,421
30000299,03/02/2014 08:11,Maiia Mileghere,Helios,1392
30000306,03/02/2014 05:09,Yuenglingus,Talos,15406
30000317,03/02/2014 03:44,Gary en Cedoulain,Mobile Tractor Unit,45117
30000250,03/02/2014 03:38,Manly Kittens,Talwar,2591
30000294,03/02/2014 03:22,Sulpa,Mobile Tractor Unit,46739
30000294,03/02/2014 03:20,Sulpa,Raven,126544
30000252,03/02/2014 01:23,Rael Icke,Heron,734
30000252,03/02/2014 00:18,Sayonia,Capsule,457
30000272,03/02/2014 00:17,Moje DFang,Blackbird,8843
30000272,03/02/2014 00:17,Elise DFang,Tengu,10687
30000252,03/02/2014 00:17,Sayonia,Thorax,11843
30000294,02/02/2014 23:48,,Silo,34666
30000294,02/02/2014 23:48,,Silo,38350
30000294,02/02/2014 23:48,,Complex Reactor Array,41027
30000294,02/02/2014 23:48,,Simple Reactor Array,49484
30000294,02/02/2014 23:47,,Moon Harvesting Array,25278
30000294,02/02/2014 23:47,,Silo,35798
30000294,02/02/2014 23:47,,Silo,29048
30000294,02/02/2014 23:47,,Silo,33346
30000294,02/02/2014 23:45,,Moon Harvesting Array,24629
30000294,02/02/2014 23:45,,Simple Reactor Array,28567
30000294,02/02/2014 23:45,,Complex Reactor Array,43659
30000294,02/02/2014 23:45,,Silo,34298
30000294,02/02/2014 23:45,,Silo,32964
30000294,02/02/2014 23:45,,Silo,25870
30000294,02/02/2014 23:45,,Silo,29054
30000294,02/02/2014 23:43,,Silo,36521
30000294,02/02/2014 23:43,,Moon Harvesting Array,21620
30000294,02/02/2014 23:43,,Silo,34999
30000294,02/02/2014 23:43,,Simple Reactor Array,45928
30000294,02/02/2014 23:43,,Silo,31870
30000294,02/02/2014 23:43,,Complex Reactor Array,49021
30000294,02/02/2014 23:42,,Silo,27700
30000294,02/02/2014 23:42,,Silo,18712
30000294,02/02/2014 23:40,,Silo,23023
30000294,02/02/2014 23:40,,Moon Harvesting Array,24001
30000294,02/02/2014 23:40,,Silo,21432
30000294,02/02/2014 23:40,,Silo,33103
30000294,02/02/2014 23:40,,Simple Reactor Array,42542
30000294,02/02/2014 23:40,,Silo,20449
30000294,02/02/2014 23:40,,Complex Reactor Array,47296
30000275,02/02/2014 22:47,Serbanethia,Claw,1285
30000284,02/02/2014 22:42,BigDaddy Stovepipe,Vagabond,5902
30000284,02/02/2014 22:36,Admiral Doomchug,Condor,1292
30000284,02/02/2014 22:36,jonjacob,Falcon,4768
30000284,02/02/2014 22:25,Admiral Doomchug,Condor,1151
30000250,02/02/2014 21:19,Drags0137,Capsule,461
30000250,02/02/2014 21:18,Drags0137,Manticore,1196
30000256,02/02/2014 20:24,Buff Oksaras,Thorax,8418
30000250,02/02/2014 20:15,Iomega Jazz,Buzzard,1314
30000250,02/02/2014 20:15,Iomega Jazz,Capsule,439
30000250,02/02/2014 19:53,Hakku Shanur,Magnate,1329
30000250,02/02/2014 19:53,Hakku Shanur,Capsule,429
30000250,02/02/2014 18:59,Herzven Askiras,Capsule,405
30000288,02/02/2014 18:59,Sininini Oskold,Capsule,384
30000250,02/02/2014 18:58,Herzven Askiras,Merlin,1391
30000288,02/02/2014 18:58,Sininini Oskold,Reaper,490
30000265,02/02/2014 18:35,Cheadi,Mobile Tractor Unit,41679
30000265,02/02/2014 18:34,Cheadi,Golem,81443
30000288,02/02/2014 18:21,Miro Cruz,Capsule,449
30000288,02/02/2014 18:19,Miro Cruz,Velator,671
30000252,02/02/2014 18:03,velminer,Cheetah,1194
30000252,02/02/2014 18:03,velminer,Capsule,407
30000299,02/02/2014 17:56,Ruko Okur,Malediction,1477
30000252,02/02/2014 17:34,Stanag,Claw,1353
30000239,02/02/2014 17:13,Ereshgikal,Raptor,3001
30000239,02/02/2014 17:12,hryak Aideron,Atron,1978
30000238,02/02/2014 17:10,KJIACCHbIE LLIAPbI,Atron,2267
30000250,02/02/2014 15:41,garpunius,Probe,962
30000250,02/02/2014 15:41,garpunius,Capsule,440
30000252,02/02/2014 15:29,John Randleson,Cheetah,1482
30000252,02/02/2014 15:29,John Randleson,Capsule,450
30000252,02/02/2014 15:20,Tori Tawate,Capsule,439
30000252,02/02/2014 15:18,Tori Tawate,Heron,893
30000252,02/02/2014 15:18,Ola Wonga,Crow,1395
30000252,02/02/2014 15:07,creosotimus,Capsule,413
30000252,02/02/2014 15:06,creosotimus,Heron,863
30000252,02/02/2014 15:03,Khaaan Solo,Capsule,450
30000252,02/02/2014 15:02,Khaaan Solo,Viator,8135
30000250,02/02/2014 14:57,Zapp Mane,Capsule,439
30000250,02/02/2014 14:56,Slouun,Capsule,413
30000250,02/02/2014 14:56,Zapp Mane,Magnate,1006
30000250,02/02/2014 14:55,Slouun,Heron,756
30000250,02/02/2014 14:55,Mira Dawn,Capsule,460
30000250,02/02/2014 14:47,Juckel,Capsule,461
30000250,02/02/2014 14:46,Juckel,Talos,14421
30000250,02/02/2014 13:47,creosotimus,Probe,904
30000250,02/02/2014 13:47,creosotimus,Capsule,413
30000250,02/02/2014 13:35,Triima Attor,Capsule,431
30000250,02/02/2014 13:34,Triima Attor,Condor,1013
30000256,02/02/2014 13:31,Needmore Longcat,Small Mobile Siphon Unit,77365
30000208,02/02/2014 13:30,Shankalot,Hulk,8346
30000250,02/02/2014 13:24,Komaly Guardian,Capsule,460
30000250,02/02/2014 13:23,Komaly Guardian,Pilgrim,15543
30000215,02/02/2014 13:13,XxVenusXx,Capsule,456
30000260,02/02/2014 13:02,Khaaan Solo,Small Mobile Siphon Unit,78613
30000250,02/02/2014 12:59,Niaru Montoya,Capsule,421
30000250,02/02/2014 12:58,Niaru Montoya,Probe,936
30000216,02/02/2014 12:52,Ratar Marin,Epithal,2421
30000250,02/02/2014 12:44,Ragnos Katelo,Capsule,413
30000250,02/02/2014 12:43,Ragnos Katelo,Heron,835
30000252,02/02/2014 12:37,Kold Fuze,Capsule,407
30000252,02/02/2014 12:35,Kold Fuze,Heron,815
30000252,02/02/2014 12:35,Von Tibbo,Capsule,461
30000252,02/02/2014 12:35,Von Tibbo,Flycatcher,3140
30000252,02/02/2014 12:28,Allara Whitewolf,Buzzard,1910
30000288,02/02/2014 12:25,Live Side,Capsule,458
30000288,02/02/2014 12:22,Live Side,Myrmidon,23504
30000288,02/02/2014 12:12,AMANORS,Capsule,458
30000288,02/02/2014 12:11,AMANORS,Caldari Shuttle,545
30000288,02/02/2014 12:05,Minzy Shaishi,Capsule,438
30000263,02/02/2014 12:04,Mr Zurkon,Ibis,625
30000288,02/02/2014 12:04,Minzy Shaishi,Kestrel,1341
30000252,02/02/2014 11:40,seany1212,Hound,1195
30000252,02/02/2014 11:40,seany1212,Capsule,461
30000260,02/02/2014 11:37,Xrend,Mobile Tractor Unit,50156
30000299,02/02/2014 07:51,Rova Ataru,Capsule,384
30000299,02/02/2014 07:49,Rova Ataru,Crucifier,1035
30000271,02/02/2014 06:59,KriegerOdins90,Capsule,469
30000271,02/02/2014 06:56,KriegerOdins90,Skiff,37619
30000325,02/02/2014 06:10,rockkiller298,Velator,650
30000215,02/02/2014 04:53,Marxis Drogon,Republic Fleet Firetail,3956
30000237,02/02/2014 04:17,Jessica Pather,Mobile Tractor Unit,45030
30000237,02/02/2014 04:16,Jessica Pather,Vexor Navy Issue,185885
30000217,02/02/2014 03:57,Stardrom DeLaBlanc,Rifter,1357
30000217,02/02/2014 03:57,Stardrom DeLaBlanc,Capsule,461
30000250,02/02/2014 02:38,Kenerian,Stratios,16413
30000250,02/02/2014 02:38,Kenerian,Stratios,16413
30000287,02/02/2014 01:35,GordonO,Tengu,36531
30000287,02/02/2014 01:35,GordonO,Capsule,460
30000250,02/02/2014 01:34,MossadProduction,Hurricane,24733
30000287,02/02/2014 01:33,charlotte twink,Drake Navy Issue,37892
30000250,02/02/2014 01:33,Agnetha Vemane,Deimos,12429
30000285,02/02/2014 01:23,G Genetic,Caldari Encounter Surveillance System,144500
30000324,02/02/2014 00:59,Amagon Agila,Capsule,468
30000324,02/02/2014 00:57,Sammec,Tengu,50270
30000324,02/02/2014 00:57,Sammec,Capsule,436
30000324,02/02/2014 00:57,Amagon Agila,Tengu,34748
30000324,02/02/2014 00:56,Amber Reef,Incursus,1714
30000294,02/02/2014 00:34,Rojan Naari,Machariel,67950
30000288,02/02/2014 00:29,Arathor Dietrichan,Crucifier,2433
30000304,02/02/2014 00:25,Kiyone zero,Mobile Tractor Unit,47563
30000254,02/02/2014 00:24,Khaaan Solo,Small Mobile Siphon Unit,80787
30000250,02/02/2014 00:23,Vladimir Vol,Heron,798
30000252,01/02/2014 23:27,Chad Sheppard,Catalyst,1517
30000263,01/02/2014 23:16,Hsim,Ibis,267
30000306,01/02/2014 23:08,Antillies wedge,Ishtar,37704
30000306,01/02/2014 23:08,Antillies wedge,Capsule,458
30000263,01/02/2014 22:56,Kondorssonsson,Capsule,446
30000263,01/02/2014 22:55,Kondorssonsson,Cynabal,15176
30000239,01/02/2014 22:48,Fortune Famine,Capsule,437
30000209,01/02/2014 22:48,Jae Ha,Capsule,444
30000239,01/02/2014 22:47,Fortune Famine,Jaguar,2862
30000209,01/02/2014 22:47,Jae Ha,Bantam,1313
30000284,01/02/2014 22:37,Chaiyaion,Capsule,460
30000284,01/02/2014 22:36,Chaiyaion,Crow,2545
30000284,01/02/2014 22:36,Metal-Alchimist,Taranis,1819
30000284,01/02/2014 22:36,Metal-Alchimist,Capsule,461
30000250,01/02/2014 22:32,Mr Welsh,Cynabal,23564
30000250,01/02/2014 22:32,Kondorssonsson,Talos,13729
30000284,01/02/2014 22:32,Matt Wuliger,Capsule,384
30000284,01/02/2014 22:30,Matt Wuliger,Atron,816
30000252,01/02/2014 22:25,Kondorssonsson,Capsule,458
30000252,01/02/2014 22:24,Kondorssonsson,Sentinel,2018
30000252,01/02/2014 22:22,Yusul,Reaper,585
30000252,01/02/2014 22:18,Benedikt Cohagen,Capsule,458
30000252,01/02/2014 22:17,Benedikt Cohagen,Buzzard,1620
30000214,01/02/2014 21:57,Denora Valois,Buzzard,1223
30000284,01/02/2014 21:11,G Genetic,Caldari Encounter Surveillance System,238334
30000211,01/02/2014 19:59,bess1 bess,Sarum Magnate,887
30000284,01/02/2014 19:22,XxCamping MinerxX,Buzzard,1468
